date,Ticker,MarketCapUSD,BookYield,EarningsYield
2016-03-31,MPT SJ Equity,585144897,0.419367748899243,7.06883769684445
2016-03-31,MRP SJ Equity,3226129921,0.107494314821605,5.50739023129154
2016-03-31,MSM SJ Equity,1874512513,0.205216668090825,4.07487441761799
2016-03-31,MSP SJ Equity,495427265,0.878010149794646,10.5432938813567
2016-03-31,MTA SJ Equity,268176881,1.24659243926973,12.5377783573142
2016-03-31,MTN SJ Equity,16983336961,0.594078769087453,5.5232693395545
2016-03-31,MUR SJ Equity,381422945,1.27215002204426,16.9216673972493
2016-03-31,NED SJ Equity,6549372417,0.807612632863402,11.7698018804327
2016-03-31,NEP SJ Equity,3869977089,0.445748960274789,7.19282546661155
2016-03-31,NHM SJ Equity,1459789441,0.607662517021965,-8.53241290943844
2016-03-31,NIV SJ Equity,186552977,0.481465507432689,3.15097381343012
2016-03-31,NPK SJ Equity,998416449,0.588329536982596,8.55784528283564
2016-03-31,NPN SJ Equity,61529468929,0.113294562484245,1.01799900829069
2016-03-31,NT1 SJ Equity,429963617,1.05499742908058,20.4888275438304
2016-03-31,NTC SJ Equity,3591226369,0.211771343930848,4.82753759091739
2016-03-31,NVS SJ Equity,271879873,NA,11.1041365358446
2016-03-31,OCE SJ Equity,1153100033,0.239081446647644,4.65658399671995
2016-03-31,OCT SJ Equity,424901537,1.11949438593435,8.71525490646937
2016-03-31,OML SJ Equity,13747798017,0.744660683856345,6.87662649261637
2016-03-31,OMN SJ Equity,634519425,0.775615904034625,9.89266684850057
2016-03-31,PAN SJ Equity,364017633,0.51612571188371,6.89577829032563
2016-03-31,PFG SJ Equity,2198230017,0.216030929163066,4.78973906745134
2016-03-31,PGL SJ Equity,NA,NA,NA
2016-03-31,PGR SJ Equity,419309793,0.459232822617697,9.97693930590918
2016-03-31,PIK SJ Equity,2335278849,0.0882924271597275,2.70629135369362
2016-03-31,PIV SJ Equity,NA,NA,NA
2016-03-31,PPC SJ Equity,502714625,0.411986919246531,11.8971317247818
2016-03-31,PSG SJ Equity,3149515009,0.267920078718989,4.63555377784216
2016-03-31,RBP SJ Equity,504771201,1.48795281019031,-2.17563229817481
2016-03-31,RBX SJ Equity,236248545,1.02669790080373,11.707443197229
2016-03-31,RDF SJ Equity,3955270401,0.847178788825612,12.1649246068382
2016-03-31,REB SJ Equity,380916129,1.11937057478568,1.98787478199601
2016-03-31,REI SJ Equity,4233201921,1.49907638920492,16.8857314089285
2016-03-31,REM SJ Equity,8797343745,0.626248379852982,6.19253226196673
2016-03-31,RES SJ Equity,3556002305,0.554550291114834,12.6102627431975
2016-03-31,RFG SJ Equity,318153345,0.216486037952992,3.66323405671824
2016-03-31,RLO SJ Equity,867180097,0.525334809223287,8.49578553444526
2016-03-31,RMH SJ Equity,5886460929,0.426962125796464,8.40049163149986
2016-03-31,RMI SJ Equity,4208852225,0.301530695449943,4.78132649301132
2016-03-31,ROC SJ Equity,2239812097,0.673595056081005,-0.26433353656647
2016-03-31,RPL SJ Equity,1204565505,0.860884058502112,10.8818391160929
2016-03-31,SAB SJ Equity,98948939777,0.219731203039672,3.01477318637931
2016-03-31,SAC SJ Equity,751977409,0.903530521784252,14.3838609979419
2016-03-31,SAP SJ Equity,2409171201,0.43077372029916,8.99874043237917
2016-03-31,SBK SJ Equity,14592932865,0.704729211131637,10.4943307572992
2016-03-31,SCD SJ Equity,189796673,NA,NA
2016-03-31,SGL SJ Equity,3533933825,0.286691820461245,1.34314971513358
2016-03-31,SHP SJ Equity,6770039297,0.22374910042616,4.64696500802839
2016-03-31,SLM SJ Equity,10099830785,0.390884601728104,6.78733274704663
2016-03-31,SNH SJ Equity,25534679041,0.544702762561699,4.70510841192631
2016-03-31,SNT SJ Equity,1839720321,0.299014457088749,7.86268530067894
2016-03-31,SOL SJ Equity,19576934401,0.734868081925125,9.53074308343531
2016-03-31,SPG SJ Equity,1066636481,0.472778481016199,6.71893916722064
2016-03-31,SPP SJ Equity,2347018753,0.0965435772843097,4.20269084443998
2016-03-31,STP SJ Equity,498863105,1.0407337932787,15.7053199075087
2016-03-31,SUI SJ Equity,510109665,0.275489874235478,-3.14724917316294
2016-03-31,SUR SJ Equity,208226673,0.323196708051399,6.87104906960612
2016-03-31,TBS SJ Equity,4251906561,0.221421069211278,5.49545139431691
2016-03-31,TCP SJ Equity,457570273,0.383462234547558,5.82860785624465
2016-03-31,TDH SJ Equity,371572513,0.604653065929158,4.37960523608582
2016-03-31,TEX SJ Equity,212459873,1.20893809464608,7.47802359695574
2016-03-31,TFG SJ Equity,2073255297,0.311718280040309,6.66389720297253
2016-03-31,TKG SJ Equity,2064897025,0.773932297120987,8.02260550156776
2016-03-31,TON SJ Equity,960497601,0.933040088562051,7.03211162125172
2016-03-31,TRE SJ Equity,554410945,1.22026288588151,13.0260561357373
2016-03-31,TRU SJ Equity,2903588865,0.207386387915946,6.77015174441808
2016-03-31,TSH SJ Equity,1688231169,0.33110506781496,7.32542328174025
2016-03-31,TTO SJ Equity,162926897,0.647683475484647,14.6630358664424
2016-03-31,VKE SJ Equity,749436353,1.04384032653359,18.3762933078934
2016-03-31,VOD SJ Equity,16258466817,0.0976617623397722,5.51600714014712
2016-03-31,WBO SJ Equity,511834593,0.673018937368953,10.6526588524089
2016-03-31,WHL SJ Equity,6381499905,0.22179109803768,4.79010953008774
2016-03-31,ZED SJ Equity,621932225,0.820940087509155,2.01868332239489
